timestamp_utc,tripId,codTren,codLinea,retrasoMin,codEstAct,codEstSig,horaLlegadaSigEst,codEstDest,codEstOrig,porAvanc,latitud,longitud,nucleo,accesible,via,nextVia
2026-08-09T00:04:02Z,1019D27208C4,27208,C4,-248,18000,60100,2026-08-09T02:03:00,37012,18000,E,40.40654,-3.6895106,10,True,4,1
2026-08-09T00:08:01Z,1019D27208C4,27208,C4,-248,18000,60100,2026-08-09T02:03:00,37012,18000,E,40.40654,-3.6895106,10,True,4,1
2026-08-09T00:13:23Z,1019D27208C4,27208,C4,-248,18000,60100,2026-08-09T02:03:00,37012,18000,E,40.40654,-3.6895106,10,True,4,1
2026-08-09T00:18:05Z,1019D27208C4,27208,C4,-248,18000,60100,2026-08-09T02:03:00,37012,18000,E,40.40654,-3.6895106,10,True,4,1
2026-08-09T00:23:08Z,1019D27208C4,27208,C4,-248,18000,60100,2026-08-09T02:03:00,37012,18000,E,40.40654,-3.6895106,10,True,4,1
2026-08-09T00:28:05Z,1019D27208C4,27208,C4,-248,18000,60100,2026-08-09T02:03:00,37012,18000,E,40.40654,-3.6895106,10,True,4,1
2026-08-09T00:33:26Z,1019D27208C4,27208,C4,-248,18000,60100,2026-08-09T02:03:00,37012,18000,E,40.40654,-3.6895106,10,True,4,1
2026-08-09T00:37:59Z,1019D27208C4,27208,C4,-248,18000,60100,2026-08-09T02:03:00,37012,18000,E,40.40654,-3.6895106,10,True,4,1
2026-08-09T00:43:03Z,1019D27208C4,27208,C4,-248,18000,60100,2026-08-09T02:03:00,37012,18000,E,40.40654,-3.6895106,10,True,4,1
2026-08-09T00:48:22Z,1019D27208C4,27208,C4,-248,18000,60100,2026-08-09T02:03:00,37012,18000,E,40.40654,-3.6895106,10,True,4,1
2026-08-09T00:53:08Z,1019D27208C4,27208,C4,-248,18000,60100,2026-08-09T02:03:00,37012,18000,E,40.40654,-3.6895106,10,True,4,1
2026-08-09T00:57:57Z,1019D27208C4,27208,C4,-248,18000,60100,2026-08-09T02:03:00,37012,18000,E,40.40654,-3.6895106,10,True,4,1
2026-08-09T01:03:30Z,1019D27208C4,27208,C4,-248,18000,60100,2026-08-09T02:03:00,37012,18000,E,40.40654,-3.6895106,10,True,4,1
2026-08-09T01:07:58Z,6119D35646C1,35646,C1,0,11502,11501,2026-08-09T03:08:45,11305,11508,E,43.162556,-2.0704687,61,False,,2
2026-08-09T01:13:05Z,6119D35646C1,35646,C1,0,11500,11409,2026-08-09T03:17:25,11305,11508,E,43.1356,-2.079181,61,False,2,2
2026-08-09T01:18:07Z,6119D35646C1,35646,C1,1,11409,11408,2026-08-09T03:19:33,11305,11508,E,43.10187,-2.0972357,61,False,2,2
