timestamp_utc,tripId,codTren,codLinea,retrasoMin,codEstAct,codEstSig,horaLlegadaSigEst,codEstDest,codEstOrig,porAvanc,latitud,longitud,nucleo,accesible,via,nextVia
2026-05-10T00:01:13Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T00:05:50Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T00:10:52Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T00:15:53Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T00:20:53Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T00:25:52Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T00:30:59Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T00:35:51Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T00:40:55Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T00:45:52Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T00:50:55Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T00:55:52Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T01:01:08Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T01:05:48Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T01:10:52Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T01:15:51Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T01:20:52Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T01:25:52Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T01:31:00Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T01:35:48Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T01:40:55Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T01:45:50Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T01:50:53Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T01:55:51Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T02:01:13Z,1027D27820C5,27820,C5,0,37001,35009,2026-05-10T00:01:00,35012,35607,S,40.34132,-3.7123663,10,False,6,2
2026-05-10T02:05:49Z,6027D26578C3,26578,C3,1,13113,13113,2026-05-10T04:06:35,13100,13200,A,43.236897,-2.889748,60,False,2,2
2026-05-10T02:10:52Z,6027D35697C3,35697,C3,2,13110,13110,2026-05-10T04:07:57,13200,13100,A,43.17912,-2.9028738,60,False,1,1
2026-05-10T02:15:54Z,6027D26578C3,26578,C3,1,13111,13110,2026-05-10T04:21:18,13100,13200,8.0,43.206573,-2.8888273,60,False,2,2
2026-05-10T02:20:50Z,6027D26578C3,26578,C3,0,13110,13110,2026-05-10T04:20:00,13100,13200,A,43.17912,-2.9028738,60,False,2,2
