timestamp_utc,tripId,codTren,codLinea,retrasoMin,codEstAct,codEstSig,horaLlegadaSigEst,codEstDest,codEstOrig,porAvanc,latitud,longitud,nucleo,accesible,via,nextVia
2026-04-01T00:00:36Z,3287X36316C1,36316,C1,0,54516,54516,2026-04-01T02:00:00,54517,54516,A,36.541843,-4.6237864,32,False,1,1
2026-04-01T00:05:14Z,3287X36318C1,36318,C1,0,54516,54516,2026-04-01T02:20:00,54517,54516,A,36.541843,-4.6237864,32,False,1,1
2026-04-01T00:10:19Z,3287X36318C1,36318,C1,0,54516,54516,2026-04-01T02:20:00,54517,54516,A,36.541843,-4.6237864,32,False,1,1
2026-04-01T00:15:18Z,3287X36318C1,36318,C1,0,54516,54516,2026-04-01T02:20:00,54517,54516,A,36.541843,-4.6237864,32,False,1,1
2026-04-01T00:20:18Z,3287X36318C1,36318,C1,0,54516,54516,2026-04-01T02:20:00,54517,54516,A,36.541843,-4.6237864,32,False,1,1
2026-04-01T00:25:16Z,3287X36320C1,36320,C1,0,54516,54516,2026-04-01T02:40:00,54517,54516,A,36.541843,-4.6237864,32,False,1,1
2026-04-01T00:30:24Z,3287X36320C1,36320,C1,0,54516,54516,2026-04-01T02:40:00,54517,54516,A,36.541843,-4.6237864,32,False,1,1
2026-04-01T00:35:15Z,3287X36320C1,36320,C1,0,54516,54516,2026-04-01T02:40:00,54517,54516,A,36.541843,-4.6237864,32,False,1,1
2026-04-01T00:35:15Z,3287X36316C1,36316,C1,0,54503,54503,2026-04-01T02:36:03,54517,54516,A,36.69222,-4.48376,32,False,2,2
2026-04-01T00:40:20Z,3287X36320C1,36320,C1,0,54516,54516,2026-04-01T02:40:00,54517,54516,A,36.541843,-4.6237864,32,False,1,1
2026-04-01T00:45:20Z,3287X36318C1,36318,C1,0,54508,54508,2026-04-01T02:45:47,54517,54516,A,36.642017,-4.4926896,32,False,2,2
2026-04-01T00:50:18Z,3287X36320C1,36320,C1,1,54512,54511,2026-04-01T02:53:37,54517,54516,E,36.582317,-4.5670233,32,False,2,2
2026-04-01T00:55:14Z,3287X36320C1,36320,C1,2,54511,54510,2026-04-01T02:59:44,54517,54516,E,36.59906,-4.536344,32,False,2,2
2026-04-01T00:55:14Z,3287X36318C1,36318,C1,1,54503,54503,2026-04-01T02:56:30,54517,54516,A,36.69222,-4.48376,32,False,2,2
2026-04-01T01:00:35Z,3287X36318C1,36318,C1,0,54501,54501,2026-04-01T02:59:17,54517,54516,A,36.70121,-4.454409,32,False,2,2
2026-04-01T01:05:15Z,3287X36320C1,36320,C1,0,54508,54508,2026-04-01T03:06:03,54517,54516,A,36.642017,-4.4926896,32,False,2,2
2026-04-01T01:10:17Z,3287X36320C1,36320,C1,1,54520,54520,2026-04-01T03:09:50,54517,54516,A,36.656197,-4.4803596,32,False,1,1
2026-04-01T01:15:18Z,3287X36320C1,36320,C1,1,54505,54503,2026-04-01T03:17:00,54517,54516,E,36.677452,-4.490335,32,False,2,2
2026-04-01T01:20:18Z,3287X36320C1,36320,C1,2,54501,54501,2026-04-01T03:20:40,54517,54516,A,36.70121,-4.454409,32,False,2,2
2026-04-01T01:25:14Z,3287X36320C1,36320,C1,4,54501,54413,2026-04-01T03:26:12,54517,54516,S,36.70121,-4.454409,32,False,2,11
2026-04-01T01:30:25Z,3287X36320C1,36320,C1,4,54501,54413,2026-04-01T03:26:12,54517,54516,S,36.70121,-4.454409,32,False,2,11
2026-04-01T01:35:16Z,3287X36320C1,36320,C1,4,54501,54413,2026-04-01T03:26:12,54517,54516,S,36.70121,-4.454409,32,False,2,11
2026-04-01T01:40:18Z,3287X36320C1,36320,C1,4,54501,54413,2026-04-01T03:26:12,54517,54516,S,36.70121,-4.454409,32,False,2,11
2026-04-01T01:45:16Z,3287X36320C1,36320,C1,4,54501,54413,2026-04-01T03:26:12,54517,54516,S,36.70121,-4.454409,32,False,2,11
2026-04-01T01:50:18Z,3287X36320C1,36320,C1,4,54501,54413,2026-04-01T03:26:12,54517,54516,S,36.70121,-4.454409,32,False,2,11
2026-04-01T01:55:18Z,3287X36320C1,36320,C1,4,54501,54413,2026-04-01T03:26:12,54517,54516,S,36.70121,-4.454409,32,False,2,11
2026-04-01T02:00:32Z,3287X36320C1,36320,C1,4,54501,54413,2026-04-01T03:26:12,54517,54516,S,36.70121,-4.454409,32,False,2,11
2026-04-01T02:05:14Z,3287X36320C1,36320,C1,4,54501,54413,2026-04-01T03:26:12,54517,54516,S,36.70121,-4.454409,32,False,2,11
2026-04-01T02:10:18Z,3287X36320C1,36320,C1,4,54501,54413,2026-04-01T03:26:12,54517,54516,S,36.70121,-4.454409,32,False,2,11
2026-04-01T02:15:17Z,3287X36320C1,36320,C1,4,54501,54413,2026-04-01T03:26:12,54517,54516,S,36.70121,-4.454409,32,False,2,11
2026-04-01T02:20:17Z,3287X36320C1,36320,C1,4,54501,54413,2026-04-01T03:26:12,54517,54516,S,36.70121,-4.454409,32,False,2,11
2026-04-01T02:25:15Z,1087X20203C4a,20203,C4a,0,18000,18101,2026-04-01T04:57:00,19003,18000,E,40.40654,-3.6895106,10,True,6,1
2026-04-01T02:30:26Z,1087X20203C4a,20203,C4a,0,18000,18101,2026-04-01T04:57:00,19003,18000,E,40.40654,-3.6895106,10,True,6,1
2026-04-01T02:30:26Z,1087X21500C2,21500,C2,0,17000,18002,2026-04-01T05:04:00,70200,17000,E,40.47097,-3.68245,10,False,12,2
2026-04-01T02:35:15Z,1087X21500C2,21500,C2,0,17000,18002,2026-04-01T05:04:00,70200,17000,E,40.47097,-3.68245,10,False,12,2
2026-04-01T02:35:15Z,1087X20203C4a,20203,C4a,0,18000,18101,2026-04-01T04:57:00,19003,18000,E,40.40654,-3.6895106,10,True,6,1
