timestamp_utc,tripId,codTren,codLinea,retrasoMin,codEstAct,codEstSig,horaLlegadaSigEst,codEstDest,codEstOrig,porAvanc,latitud,longitud,nucleo,accesible,via,nextVia
2026-04-26T00:01:00Z,1013D79475C2,79475,C2,0,70101,70102,2026-04-27T00:05:00,70200,18000,S,40.44277,-3.5339844,10,False,2,2
2026-04-26T00:05:35Z,1013D79475C2,79475,C2,0,70101,70102,2026-04-27T00:05:00,70200,18000,S,40.44277,-3.5339844,10,False,2,2
2026-04-26T00:10:39Z,1013D79475C2,79475,C2,0,70101,70102,2026-04-27T00:05:00,70200,18000,S,40.44277,-3.5339844,10,False,2,2
2026-04-26T00:15:37Z,1013D79475C2,79475,C2,0,70101,70102,2026-04-27T00:05:00,70200,18000,S,40.44277,-3.5339844,10,False,2,2
2026-04-26T00:20:38Z,1013D79475C2,79475,C2,0,70101,70102,2026-04-27T00:05:00,70200,18000,S,40.44277,-3.5339844,10,False,2,2
2026-04-26T00:25:33Z,1013D79475C2,79475,C2,0,70101,70102,2026-04-27T00:05:00,70200,18000,S,40.44277,-3.5339844,10,False,2,2
2026-04-26T00:30:48Z,1013D79475C2,79475,C2,0,70101,70102,2026-04-27T00:05:00,70200,18000,S,40.44277,-3.5339844,10,False,2,2
2026-04-26T00:35:32Z,1013D79475C2,79475,C2,0,70101,70102,2026-04-27T00:05:00,70200,18000,S,40.44277,-3.5339844,10,False,2,2
2026-04-26T00:40:36Z,1013D79475C2,79475,C2,0,70101,70102,2026-04-27T00:05:00,70200,18000,S,40.44277,-3.5339844,10,False,2,2
2026-04-26T00:45:38Z,1013D79475C2,79475,C2,0,70101,70102,2026-04-27T00:05:00,70200,18000,S,40.44277,-3.5339844,10,False,2,2
2026-04-26T00:50:39Z,1013D79475C2,79475,C2,0,70101,70102,2026-04-27T00:05:00,70200,18000,S,40.44277,-3.5339844,10,False,2,2
2026-04-26T00:55:33Z,1013D79475C2,79475,C2,0,70101,70102,2026-04-27T00:05:00,70200,18000,S,40.44277,-3.5339844,10,False,2,2
2026-04-26T01:00:59Z,1013D79475C2,79475,C2,0,70101,70102,2026-04-27T00:05:00,70200,18000,S,40.44277,-3.5339844,10,False,2,2
2026-04-26T01:05:35Z,1013D79475C2,79475,C2,0,70101,70102,2026-04-27T00:05:00,70200,18000,S,40.44277,-3.5339844,10,False,2,2
2026-04-26T01:10:39Z,1013D79475C2,79475,C2,0,70101,70102,2026-04-27T00:05:00,70200,18000,S,40.44277,-3.5339844,10,False,2,2
